<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.29	15:00:00	3300.09	3317.60	3298.48	3316.37	12179	0	17
2025.05.29	16:00:00	3316.37	3322.00	3310.26	3312.75	14705	0	17
2025.05.29	17:00:00	3312.80	3319.35	3304.72	3310.28	13317	0	17
2025.05.29	18:00:00	3310.33	3321.90	3309.79	3321.76	8962	0	17
2025.05.29	19:00:00	3321.91	3331.24	3319.57	3322.46	8804	0	17
2025.05.29	20:00:00	3322.29	3324.59	3317.97	3324.22	7490	0	17
2025.05.29	21:00:00	3324.06	3325.94	3317.46	3321.32	6519	0	17
2025.05.29	22:00:00	3321.27	3321.69	3315.43	3316.81	5678	0	17
2025.05.29	23:00:00	3316.86	3318.39	3315.46	3318.17	2802	0	17
2025.05.30	01:00:00	3317.76	3318.04	3313.67	3314.38	2330	0	17
2025.05.30	02:00:00	3314.53	3317.27	3312.96	3315.47	2919	0	17
2025.05.30	03:00:00	3315.56	3319.06	3309.50	3312.73	4943	0	17
2025.05.30	04:00:00	3312.74	3322.90	3308.07	3310.12	8211	0	17
2025.05.30	05:00:00	3309.92	3312.39	3294.98	3297.14	7756	0	17
2025.05.30	06:00:00	3297.13	3302.36	3290.98	3294.68	5984	0	17
2025.05.30	07:00:00	3294.63	3296.66	3291.65	3296.18	3469	0	17
2025.05.30	08:00:00	3296.17	3305.04	3290.18	3303.66	5612	0	17
2025.05.30	09:00:00	3303.56	3304.16	3290.44	3301.68	8268	0	17
2025.05.30	10:00:00	3301.58	3301.72	3287.34	3294.85	7315	0	17
2025.05.30	11:00:00	3295.18	3299.07	3291.42	3295.63	6304	0	17
2025.05.30	12:00:00	3295.53	3299.21	3292.65	3295.74	5106	0	17
2025.05.30	13:00:00	3295.79	3300.54	3292.65	3295.04	4539	0	17
2025.05.30	14:00:00	3295.09	3297.31	3288.45	3293.90	5916	0	17
2025.05.30	15:00:00	3294.05	3307.02	3282.75	3303.82	13650	0	17
2025.05.30	16:00:00	3304.15	3308.47	3275.11	3276.94	13489	0	17
2025.05.30	17:00:00	3276.87	3287.25	3271.54	3282.57	13952	0	17
2025.05.30	18:00:00	3282.62	3292.65	3275.85	3288.48	10914	0	17
2025.05.30	19:00:00	3288.49	3295.87	3283.83	3293.53	8186	0	17
2025.05.30	20:00:00	3293.43	3295.00	3289.92	3291.15	5859	0	17
2025.05.30	21:00:00	3291.25	3295.01	3291.25	3294.00	4264	0	17
2025.05.30	22:00:00	3293.99	3295.13	3291.85	3295.03	5358	0	17
2025.05.30	23:00:00	3294.99	3295.60	3290.09	3291.19	2926	0	17
2025.06.02	01:00:00	3303.13	3314.93	3299.91	3313.07	4551	0	17
2025.06.02	02:00:00	3312.82	3316.56	3309.26	3310.27	3449	0	17
2025.06.02	03:00:00	3310.41	3314.73	3303.16	3311.20	5469	0	17
2025.06.02	04:00:00	3311.25	3313.72	3301.29	3303.77	5426	0	17
2025.06.02	05:00:00	3303.72	3311.69	3303.39	3307.18	4519	0	17
2025.06.02	06:00:00	3307.08	3308.98	3303.54	3308.54	3898	0	17
2025.06.02	07:00:00	3308.64	3318.14	3308.62	3314.08	4136	0	17
2025.06.02	08:00:00	3313.98	3325.94	3313.65	3323.59	4728	0	17
2025.06.02	09:00:00	3323.54	3345.49	3323.54	3344.28	7768	0	17
2025.06.02	10:00:00	3344.23	3358.98	3342.97	3352.60	10655	0	17
2025.06.02	11:00:00	3352.61	3356.56	3349.92	3352.23	6833	0	17
2025.06.02	12:00:00	3352.13	3352.60	3344.58	3348.52	6897	0	17
2025.06.02	13:00:00	3348.57	3351.56	3344.53	3348.77	7091	0	17
2025.06.02	14:00:00	3348.76	3360.29	3345.98	3356.15	7910	0	17
2025.06.02	15:00:00	3356.10	3363.72	3353.95	3355.63	9683	0	17
2025.06.02	16:00:00	3355.78	3376.29	3350.11	3371.18	13076	0	17
2025.06.02	17:00:00	3371.01	3378.92	3367.58	3376.22	14421	0	17
2025.06.02	18:00:00	3376.17	3378.80	3369.87	3374.51	9926	0	17
2025.06.02	19:00:00	3374.46	3379.49	3369.20	3371.96	8453	0	17
2025.06.02	20:00:00	3371.94	3375.99	3371.06	3374.26	7202	0	17
2025.06.02	21:00:00	3374.31	3380.16	3370.86	3379.19	6137	0	17
2025.06.02	22:00:00	3379.20	3382.45	3377.66	3381.44	5710	0	17
2025.06.02	23:00:00	3381.47	3382.97	3378.60	3382.34	3840	0	17
2025.06.03	01:00:00	3384.69	3391.47	3383.00	3390.02	3012	0	17
2025.06.03	02:00:00	3390.12	3392.20	3383.19	3387.40	3265	0	17
2025.06.03	03:00:00	3387.26	3388.82	3373.70	3375.99	5317	0	17
2025.06.03	04:00:00	3376.09	3376.09	3363.39	3372.79	10880	0	17
2025.06.03	05:00:00	3372.69	3378.16	3364.52	3368.64	8269	0	17
2025.06.03	06:00:00	3368.75	3369.78	3359.64	3361.30	5687	0	17
2025.06.03	07:00:00	3361.40	3365.36	3359.20	3362.91	3961	0	17
2025.06.03	08:00:00	3363.01	3367.80	3356.11	3365.19	5256	0	17
2025.06.03	09:00:00	3365.09	3367.40	3351.11	3358.70	7367	0	17
2025.06.03	10:00:00	3358.65	3361.15	3352.61	3359.58	7695	0	17
2025.06.03	11:00:00	3359.52	3364.94	3359.47	3361.21	6509	0	17
2025.06.03	12:00:00	3361.38	3362.87	3354.89	3356.85	6019	0	17
2025.06.03	13:00:00	3357.02	3358.79	3354.99	3355.64	4759	0	17
2025.06.03	14:00:00	3355.69	3360.57	3353.25	3359.19	5164	0	17
2025.06.03	15:00:00	3359.17	3363.10	3348.24	3359.55	9735	0	17
2025.06.03	16:00:00	3359.60	3363.13	3340.83	3345.55	12522	0	17
2025.06.03	17:00:00	3345.59	3350.36	3333.29	3346.47	13647	0	17
2025.06.03	18:00:00	3346.31	3351.65	3343.94	3350.45	9193	0	17
2025.06.03	19:00:00	3350.47	3353.72	3344.66	3348.62	7038	0	17
2025.06.03	20:00:00	3348.57	3354.59	3347.33	3353.34	5276	0	17
2025.06.03	21:00:00	3353.29	3353.93	3350.51	3353.74	3626	0	17
2025.06.03	22:00:00	3353.80	3355.56	3351.30	3352.81	4043	0	17
2025.06.03	23:00:00	3352.76	3355.17	3352.37	3353.90	2239	0	17
2025.06.04	01:00:00	3356.64	3358.51	3355.76	3357.17	1902	0	17
2025.06.04	02:00:00	3357.22	3361.63	3355.37	3359.88	2757	0	17
2025.06.04	03:00:00	3359.74	3359.99	3349.81	3350.48	5502	0	17
2025.06.04	04:00:00	3350.53	3372.43	3346.24	3371.08	7898	0	17
2025.06.04	05:00:00	3371.03	3372.75	3362.70	3365.68	6011	0	17
2025.06.04	06:00:00	3365.57	3367.35	3358.47	3359.31	5251	0	17
2025.06.04	07:00:00	3359.29	3361.26	3352.58	3354.87	5488	0	17
2025.06.04	08:00:00	3354.98	3356.38	3348.10	3351.29	6706	0	17
2025.06.04	09:00:00	3351.18	3358.47	3348.88	3355.55	7164	0	17
2025.06.04	10:00:00	3355.65	3365.22	3353.65	3354.65	7637	0	17
2025.06.04	11:00:00	3354.61	3364.23	3351.78	3362.77	8409	0	17
2025.06.04	12:00:00	3362.79	3365.09	3359.36	3362.98	7423	0	17
2025.06.04	13:00:00	3362.96	3364.01	3347.26	3350.84	8535	0	17
2025.06.04	14:00:00	3350.79	3352.04	3343.73	3346.61	9131	0	17
2025.06.04	15:00:00	3346.58	3360.81	3344.48	3358.91	14571	0	17
2025.06.04	16:00:00	3358.89	3362.84	3350.86	3352.82	13220	0	17
2025.06.04	17:00:00	3352.93	3384.71	3351.11	3377.48	16652	0	17
2025.06.04	18:00:00	3377.44	3379.01	3369.70	3371.69	10146	0	17
2025.06.04	19:00:00	3371.70	3376.29	3370.88	3375.02	5766	0	17
2025.06.04	20:00:00	3374.89	3380.90	3372.95	3379.15	4823	0	17
2025.06.04	21:00:00	3379.24	3382.14	3375.04	3376.15	3648	0	17
2025.06.04	22:00:00	3376.13	3376.29	3371.89	3373.55	4655	0	17
2025.06.04	23:00:00	3373.53	3375.00	3370.73	3372.69	2114	0	17
2025.06.05	01:00:00	3374.29	3375.93	3372.33	3373.55	2039	0	17
2025.06.05	02:00:00	3373.60	3379.03	3372.49	3378.12	3369	0	17
2025.06.05	03:00:00	3378.14	3381.72	3372.34	3380.32	7407	0	17
2025.06.05	04:00:00	3380.22	3384.20	3370.56	3373.81	10451	0	17
2025.06.05	05:00:00	3373.88	3375.16	3368.11	3370.90	6668	0	17
2025.06.05	06:00:00	3370.89	3377.38	3369.31	3369.72	5634	0	17
2025.06.05	07:00:00	3369.69	3372.48	3363.77	3368.47	6388	0	17
2025.06.05	08:00:00	3368.52	3369.75	3361.16	3364.26	6526	0	17
2025.06.05	09:00:00	3364.24	3370.01	3363.76	3365.95	5981	0	17
2025.06.05	10:00:00	3366.04	3374.46	3365.30	3371.27	6204	0	17
2025.06.05	11:00:00	3371.21	3376.97	3369.79	3375.20	5791	0	17
2025.06.05	12:00:00	3375.23	3391.35	3374.00	3389.57	11242	0	17
2025.06.05	13:00:00	3389.48	3400.41	3388.23	3399.92	9010	0	17
2025.06.05	14:00:00	3399.95	3403.34	3391.73	3392.23	9725	0	17
2025.06.05	15:00:00	3392.24	3400.15	3377.60	3383.09	13301	0	17
2025.06.05	16:00:00	3383.12	3388.44	3371.34	3378.12	20674	0	17
2025.06.05	17:00:00	3378.16	3383.18	3363.83	3367.64	17837	0	17
2025.06.05	18:00:00	3367.63	3373.09	3339.51	3344.77	18332	0	17
2025.06.05	19:00:00	3344.42	3356.47	3339.87	3354.05	11578	0	17
2025.06.05	20:00:00	3354.10	3354.80	3348.94	3353.91	7760	0	17
2025.06.05	21:00:00	3353.97	3356.11	3350.48	3353.53	7109	0	17
2025.06.05	22:00:00	3353.73	3361.40	3352.87	3357.34	9170	0	17
2025.06.05	23:00:00	3356.86	3357.73	3351.99	3354.42	2588	0	17
2025.06.06	01:00:00	3355.95	3363.47	3354.30	3359.06	4666	0	17
2025.06.06	02:00:00	3359.02	3362.66	3357.18	3361.87	3303	0	17
2025.06.06	03:00:00	3361.89	3364.18	3357.36	3359.36	5780	0	17
2025.06.06	04:00:00	3359.41	3368.59	3356.12	3363.77	10690	0	17
2025.06.06	05:00:00	3363.85	3366.51	3362.04	3363.98	7423	0	17
2025.06.06	06:00:00	3363.96	3371.88	3359.29	3369.65	7163	0	17
2025.06.06	07:00:00	3369.68	3374.54	3368.98	3373.62	5623	0	17
2025.06.06	08:00:00	3373.65	3375.58	3362.14	3366.08	8683	0	17
2025.06.06	09:00:00	3366.00	3367.06	3356.06	3360.71	9166	0	17
2025.06.06	10:00:00	3360.74	3362.31	3352.71	3359.43	7379	0	17
2025.06.06	11:00:00	3359.63	3367.74	3358.36	3365.37	6795	0	17
2025.06.06	12:00:00	3365.38	3365.38	3352.78	3356.72	6567	0	17
2025.06.06	13:00:00	3356.78	3360.87	3355.90	3360.57	4701	0	17
2025.06.06	14:00:00	3360.65	3364.35	3358.18	3358.28	6310	0	17
2025.06.06	15:00:00	3358.49	3364.19	3343.55	3353.33	15118	0	17
2025.06.06	16:00:00	3353.26	3360.96	3342.61	3343.18	19569	0	17
2025.06.06	17:00:00	3343.20	3344.96	3316.48	3326.00	20032	0	17
2025.06.06	18:00:00	3326.13	3336.70	3323.43	3332.19	12672	0	17
2025.06.06	19:00:00	3332.17	3332.70	3320.85	3322.77	8396	0	17
2025.06.06	20:00:00	3322.84	3326.74	3321.32	3323.64	6285	0	17
2025.06.06	21:00:00	3323.73	3324.05	3313.69	3317.46	6045	0	17
2025.06.06	22:00:00	3317.49	3318.95	3311.29	3312.34	6624	0	17
2025.06.06	23:00:00	3312.35	3312.82	3307.11	3312.14	3078	0	17
2025.06.09	01:00:00	3317.88	3321.20	3309.18	3314.84	4400	0	17
2025.06.09	02:00:00	3314.78	3318.54	3313.34	3318.05	4028	0	17
2025.06.09	03:00:00	3318.17	3318.63	3298.28	3305.43	9968	0	17
2025.06.09	04:00:00	3305.44	3309.41	3295.06	3295.96	11481	0	17
2025.06.09	05:00:00	3295.93	3307.60	3293.48	3305.49	8901	0	17
2025.06.09	06:00:00	3305.46	3311.99	3304.15	3310.77	7194	0	17
2025.06.09	07:00:00	3310.75	3313.48	3309.22	3311.76	4672	0	17
2025.06.09	08:00:00	3311.77	3316.64	3309.56	3314.66	6661	0	17
2025.06.09	09:00:00	3314.78	3324.95	3312.51	3324.42	7511	0	17
2025.06.09	10:00:00	3324.32	3328.63	3321.54	3324.16	7187	0	17
2025.06.09	11:00:00	3324.21	3325.64	3319.70	3319.77	6440	0	17
2025.06.09	12:00:00	3319.82	3323.52	3316.80	3318.61	5852	0	17
2025.06.09	13:00:00	3318.62	3319.70	3312.12	3314.66	4681	0	17
2025.06.09	14:00:00	3314.65	3321.32	3313.64	3317.43	6307	0	17
2025.06.09	15:00:00	3317.51	3322.45	3312.99	3320.04	7746	0	17
2025.06.09	16:00:00	3319.80	3321.70	3310.72	3319.28	13304	0	17
2025.06.09	17:00:00	3319.18	3326.85	3316.09	3320.87	12341	0	17
2025.06.09	18:00:00	3320.89	3332.14	3320.40	3328.62	8088	0	17
2025.06.09	19:00:00	3328.63	3337.85	3327.50	3337.70	7780	0	17
2025.06.09	20:00:00	3337.73	3338.20	3332.89	3333.58	6084	0	17
2025.06.09	21:00:00	3333.54	3337.04	3332.72	3333.11	4090	0	17
2025.06.09	22:00:00	3333.13	3335.43	3325.92	3327.10	5225	0	17
2025.06.09	23:00:00	3327.22	3329.57	3324.98	3326.19	2482	0	17
2025.06.10	01:00:00	3323.66	3326.95	3321.47	3323.67	2840	0	17
2025.06.10	02:00:00	3323.75	3327.89	3323.69	3326.79	2657	0	17
2025.06.10	03:00:00	3326.76	3326.81	3314.43	3316.59	8065	0	17
2025.06.10	04:00:00	3316.62	3319.98	3302.89	3306.25	12733	0	17
2025.06.10	05:00:00	3306.21	3310.30	3301.82	3309.39	8971	0	17
2025.06.10	06:00:00	3309.30	3310.41	3305.09	3307.55	6239	0	17
2025.06.10	07:00:00	3307.57	3308.74	3302.88	3307.24	4773	0	17
2025.06.10	08:00:00	3307.27	3319.20	3306.75	3317.54	9720	0	17
2025.06.10	09:00:00	3317.57	3331.33	3315.55	3325.61	9478	0	17
2025.06.10	10:00:00	3325.45	3332.24	3323.97	3330.14	8179	0	17
2025.06.10	11:00:00	3330.24	3334.93	3326.13	3329.39	6486	0	17
2025.06.10	12:00:00	3329.28	3331.88	3327.10	3329.75	4563	0	17
2025.06.10	13:00:00	3329.78	3336.26	3328.42	3335.39	4640	0	17
2025.06.10	14:00:00	3335.40	3342.53	3332.20	3333.71	6513	0	17
2025.06.10	15:00:00	3333.76	3340.23	3328.20	3337.19	8464	0	17
2025.06.10	16:00:00	3337.16	3349.14	3335.60	3343.59	12835	0	17
2025.06.10	17:00:00	3343.62	3343.74	3325.44	3328.40	13185	0	17
2025.06.10	18:00:00	3328.44	3329.26	3323.19	3326.63	10122	0	17
2025.06.10	19:00:00	3326.59	3327.73	3320.00	3321.25	7132	0	17
2025.06.10	20:00:00	3321.24	3325.89	3320.42	3324.76	5486	0	17
2025.06.10	21:00:00	3324.63	3325.33	3319.43	3321.63	4708	0	17
2025.06.10	22:00:00	3321.71	3334.54	3321.48	3328.70	5934	0	17
2025.06.10	23:00:00	3328.71	3328.91	3322.48	3322.68	3693	0	17
2025.06.11	01:00:00	3322.37	3327.39	3320.72	3324.46	2993	0	17
2025.06.11	02:00:00	3324.51	3328.16	3315.51	3327.99	5299	0	17
2025.06.11	03:00:00	3328.05	3335.28	3325.11	3332.38	7232	0	17
2025.06.11	04:00:00	3332.32	3337.42	3327.59	3328.61	8548	0	17
2025.06.11	05:00:00	3328.55	3339.60	3327.11	3338.20	6884	0	17
2025.06.11	06:00:00	3338.21	3341.68	3336.52	3339.37	5225	0	17
2025.06.11	07:00:00	3339.36	3342.94	3336.89	3341.85	4978	0	17
2025.06.11	08:00:00	3341.82	3343.16	3335.53	3339.64	6768	0	17
2025.06.11	09:00:00	3339.75	3340.17	3332.46	3337.20	6881	0	17
2025.06.11	10:00:00	3337.16	3348.63	3335.18	3345.68	6701	0	17
2025.06.11	11:00:00	3345.56	3346.73	3342.49	3344.57	5390	0	17
2025.06.11	12:00:00	3344.37	3344.66	3331.30	3333.73	8029	0	17
2025.06.11	13:00:00	3333.91	3336.78	3328.38	3329.85	5252	0	17
2025.06.11	14:00:00	3329.88	3335.27	3326.00	3333.09	6255	0	17
2025.06.11	15:00:00	3333.25	3360.77	3327.34	3336.74	15183	0	17
2025.06.11	16:00:00	3336.93	3344.57	3327.99	3329.90	17322	0	17
2025.06.11	17:00:00	3329.41	3341.25	3328.58	3337.53	11903	0	17
2025.06.11	18:00:00	3337.54	3342.77	3329.60	3333.19	9125	0	17
2025.06.11	19:00:00	3333.20	3334.42	3328.14	3330.26	6950	0	17
2025.06.11	20:00:00	3330.30	3331.33	3319.27	3324.29	8541	0	17
2025.06.11	21:00:00	3324.37	3347.25	3323.82	3343.85	10689	0	17
2025.06.11	22:00:00	3344.05	3349.30	3342.36	3346.83	6591	0	17
2025.06.11	23:00:00	3346.82	3355.28	3346.59	3353.33	3517	0	17
2025.06.12	01:00:00	3357.69	3369.66	3356.24	3369.10	5225	0	17
2025.06.12	02:00:00	3369.07	3373.53	3357.53	3365.50	6981	0	17
2025.06.12	03:00:00	3365.43	3371.42	3362.22	3365.76	10920	0	17
2025.06.12	04:00:00	3365.77	3376.89	3362.47	3371.00	12220	0	17
2025.06.12	05:00:00	3370.94	3377.77	3368.90	3374.87	9682	0	17
2025.06.12	06:00:00	3374.70	3376.69	3371.69	3373.42	6952	0	17
2025.06.12	07:00:00	3373.38	3373.82	3369.46	3370.50	4590	0	17
2025.06.12	08:00:00	3370.38	3375.85	3367.78	3374.47	6436	0	17
2025.06.12	09:00:00	3374.71	3375.63	3365.22	3375.00	7806	0	17
2025.06.12	10:00:00	3374.97	3375.24	3338.69	3346.23	11983	0	17
2025.06.12	11:00:00	3346.20	3361.13	3346.20	3356.77	11039	0	17
2025.06.12	12:00:00	3356.50	3367.96	3355.41	3365.40	7658	0	17
2025.06.12	13:00:00	3365.60	3385.87	3362.51	3382.58	10532	0	17
2025.06.12	14:00:00	3382.47	3388.62	3373.17	3379.26	9554	0	17
2025.06.12	15:00:00	3379.09	3390.50	3376.45	3388.04	11189	0	17
2025.06.12	16:00:00	3388.12	3398.90	3379.29	3392.02	17291	0	17
2025.06.12	17:00:00	3391.97	3393.21	3382.98	3383.84	14580	0	17
2025.06.12	18:00:00	3383.87	3390.29	3377.85	3385.76	12302	0	17
2025.06.12	19:00:00	3385.80	3391.30	3380.96	3383.68	9278	0	17
2025.06.12	20:00:00	3383.69	3384.97	3378.07	3382.60	7333	0	17
2025.06.12	21:00:00	3382.72	3386.36	3381.83	3385.95	5529	0	17
2025.06.12	22:00:00	3385.70	3389.34	3384.74	3388.20	6064	0	17
2025.06.12	23:00:00	3388.14	3388.90	3384.81	3386.63	2844	0	17
2025.06.13	01:00:00	3383.91	3385.08	3379.54	3383.45	2845	0	17
2025.06.13	02:00:00	3383.39	3396.35	3382.56	3395.88	4504	0	17
2025.06.13	03:00:00	3396.05	3419.95	3391.78	3416.58	19591	0	17
2025.06.13	04:00:00	3416.85	3433.32	3413.85	3427.66	14676	0	17
2025.06.13	05:00:00	3427.40	3444.18	3424.77	3441.45	12658	0	17
2025.06.13	06:00:00	3441.37	3444.46	3423.88	3425.58	11380	0	17
2025.06.13	07:00:00	3425.49	3430.36	3422.74	3425.33	6000	0	17
2025.06.13	08:00:00	3425.41	3428.82	3417.92	3426.11	8250	0	17
2025.06.13	09:00:00	3425.99	3428.69	3408.46	3416.28	11103	0	17
2025.06.13	10:00:00	3416.31	3419.02	3407.94	3414.93	9097	0	17
2025.06.13	11:00:00	3414.92	3426.08	3414.33	3424.27	7608	0	17
2025.06.13	12:00:00	3424.30	3427.31	3420.02	3424.35	7850	0	17
2025.06.13	13:00:00	3424.30	3427.70	3411.57	3415.83	9060	0	17
2025.06.13	14:00:00	3415.85	3423.07	3412.50	3422.19	8046	0	17
2025.06.13	15:00:00	3422.30	3438.14	3421.73	3436.81	9722	0	17
2025.06.13	16:00:00	3436.61	3446.78	3433.99	3436.94	16055	0	17
2025.06.13	17:00:00	3436.84	3439.82	3423.79	3428.00	15116	0	17
2025.06.13	18:00:00	3427.92	3430.40	3420.92	3426.23	11679	0	17
2025.06.13	19:00:00	3426.38	3431.08	3419.19	3430.10	8151	0	17
2025.06.13	20:00:00	3430.16	3433.43	3427.31	3430.35	7477	0	17
2025.06.13	21:00:00	3430.44	3439.54	3428.72	3436.56	8135	0	17
2025.06.13	22:00:00	3436.58	3438.13	3431.68	3432.32	7591	0	17
2025.06.13	23:00:00	3432.33	3434.79	3429.01	3432.72	4253	0	17
2025.06.16	01:00:00	3441.17	3451.13	3438.63	3448.34	7315	0	17
2025.06.16	02:00:00	3448.37	3450.08	3439.53	3444.17	5304	0	17
2025.06.16	03:00:00	3444.30	3451.24	3434.35	3436.22	9304	0	17
2025.06.16	04:00:00	3436.35	3443.13	3433.25	3441.53	9874	0	17
2025.06.16	05:00:00	3441.57	3446.36	3437.92	3438.35	7646	0	17
2025.06.16	06:00:00	3438.32	3439.65	3429.24	3431.58	6407	0	17
2025.06.16	07:00:00	3431.55	3433.29	3426.91	3427.53	4864	0	17
2025.06.16	08:00:00	3427.68	3430.43	3417.80	3421.54	9033	0	17
2025.06.16	09:00:00	3421.55	3421.55	3412.96	3418.33	9700	0	17
2025.06.16	10:00:00	3418.30	3419.81	3409.51	3412.61	8216	0	17
2025.06.16	11:00:00	3412.63	3418.47	3409.74	3413.90	6851	0	17
2025.06.16	12:00:00	3414.00	3419.51	3411.92	3412.00	6443	0	17
2025.06.16	13:00:00	3412.27	3421.31	3410.73	3421.09	5780	0	17
2025.06.16	14:00:00	3421.30	3422.64	3410.76	3414.94	6282	0	17
2025.06.16	15:00:00	3415.08	3417.85	3411.03	3415.61	8094	0	17
2025.06.16	16:00:00	3415.60	3417.98	3382.72	3387.47	15469	0	17
2025.06.16	17:00:00	3387.44	3399.53	3387.44	3396.96	14910	0	17
2025.06.16	18:00:00	3396.95	3405.85	3396.95	3404.54	8842	0	17
2025.06.16	19:00:00	3404.48	3404.96	3397.46	3399.38	5589	0	17
2025.06.16	20:00:00	3399.36	3400.31	3391.12	3392.69	5385	0	17
2025.06.16	21:00:00	3392.63	3394.08	3384.06	3385.35	4841	0	17
2025.06.16	22:00:00	3385.36	3388.48	3382.73	3384.09	6763	0	17
2025.06.16	23:00:00	3384.12	3386.08	3383.40	3384.48	2148	0	17
2025.06.17	01:00:00	3387.94	3398.45	3386.74	3395.41	4065	0	17
2025.06.17	02:00:00	3395.44	3402.92	3393.08	3402.85	5279	0	17
2025.06.17	03:00:00	3402.91	3403.25	3391.53	3394.35	7334	0	17
2025.06.17	04:00:00	3394.26	3402.58	3393.30	3393.75	7329	0	17
2025.06.17	05:00:00	3393.80	3400.41	3388.49	3389.98	6711	0	17
2025.06.17	06:00:00	3389.96	3392.60	3373.72	3387.58	8280	0	17
2025.06.17	07:00:00	3387.61	3396.31	3387.07	3393.99	4659	0	17
2025.06.17	08:00:00	3393.94	3395.44	3390.68	3392.58	5718	0	17
2025.06.17	09:00:00	3392.48	3392.48	3381.09	3385.59	7295	0	17
2025.06.17	10:00:00	3385.48	3391.90	3383.13	3387.79	6110	0	17
2025.06.17	11:00:00	3387.86	3388.66	3377.89	3378.88	6186	0	17
2025.06.17	12:00:00	3378.81	3385.92	3375.79	3385.61	7795	0	17
2025.06.17	13:00:00	3385.63	3398.77	3385.36	3398.16	7831	0	17
2025.06.17	14:00:00	3398.20	3400.08	3388.25	3388.58	7495	0	17
2025.06.17	15:00:00	3388.56	3391.50	3383.46	3386.70	11030	0	17
2025.06.17	16:00:00	3386.81	3397.48	3385.84	3390.52	14006	0	17
2025.06.17	17:00:00	3390.63	3392.01	3366.18	3385.07	15854	0	17
2025.06.17	18:00:00	3385.03	3388.32	3372.46	3379.30	10044	0	17
2025.06.17	19:00:00	3379.40	3385.95	3376.68	3382.91	7689	0	17
2025.06.17	20:00:00	3382.99	3391.31	3381.28	3390.34	7646	0	17
2025.06.17	21:00:00	3390.59	3392.46	3382.45	3382.85	6198	0	17
2025.06.17	22:00:00	3383.03	3386.39	3382.40	3385.68	4922	0	17
2025.06.17	23:00:00	3385.73	3390.38	3383.59	3388.11	2337	0	17
2025.06.18	01:00:00	3395.55	3395.86	3388.79	3388.88	2943	0	17
2025.06.18	02:00:00	3389.14	3390.35	3385.03	3387.36	3170	0	17
2025.06.18	03:00:00	3387.16	3388.88	3382.98	3385.72	5516	0	17
2025.06.18	04:00:00	3385.69	3388.70	3378.66	3378.97	7316	0	17
2025.06.18	05:00:00	3378.92	3379.70	3370.59	3379.34	7201	0	17
2025.06.18	06:00:00	3379.30	3391.55	3379.23	3391.03	6377	0	17
2025.06.18	07:00:00	3391.04	3400.05	3389.46	3395.18	5547	0	17
2025.06.18	08:00:00	3395.33	3395.70	3384.23	3386.64	7311	0	17
2025.06.18	09:00:00	3386.39	3386.79	3379.39	3382.31	6955	0	17
2025.06.18	10:00:00	3382.43	3386.11	3377.10	3385.93	6272	0	17
2025.06.18	11:00:00	3385.82	3388.39	3382.56	3383.58	5351	0	17
2025.06.18	12:00:00	3383.61	3385.55	3375.52	3378.18	4922	0	17
2025.06.18	13:00:00	3378.23	3382.40	3375.70	3380.18	5930	0	17
2025.06.18	14:00:00	3380.29	3387.07	3379.00	3382.09	6706	0	17
2025.06.18	15:00:00	3382.01	3389.90	3381.69	3386.66	8039	0	17
2025.06.18	16:00:00	3386.71	3396.88	3385.72	3392.26	9957	0	17
2025.06.18	17:00:00	3392.20	3392.46	3373.81	3386.88	14414	0	17
2025.06.18	18:00:00	3386.89	3392.85	3381.30	3392.70	7825	0	17
2025.06.18	19:00:00	3392.75	3394.68	3389.91	3391.01	6386	0	17
2025.06.18	20:00:00	3390.97	3391.16	3384.44	3385.25	5650	0	17
2025.06.18	21:00:00	3385.22	3395.73	3378.35	3379.11	12965	0	17
2025.06.18	22:00:00	3379.10	3379.17	3362.91	3366.78	12826	0	17
2025.06.18	23:00:00	3366.59	3369.37	3362.60	3368.43	4318	0	17
2025.06.19	01:00:00	3371.32	3379.84	3370.57	3375.22	3422	0	17
2025.06.19	02:00:00	3375.21	3376.99	3370.74	3375.09	3452	0	17
2025.06.19	03:00:00	3375.12	3383.29	3374.77	3379.45	5353	0	17
2025.06.19	04:00:00	3379.40	3388.05	3374.51	3374.83	8069	0	17
2025.06.19	05:00:00	3374.82	3379.46	3374.09	3376.75	4834	0	17
2025.06.19	06:00:00	3376.77	3377.32	3369.71	3373.63	4465	0	17
2025.06.19	07:00:00	3373.55	3375.15	3372.11	3374.54	2957	0	17
2025.06.19	08:00:00	3374.50	3375.28	3360.22	3364.62	6599	0	17
2025.06.19	09:00:00	3364.59	3364.81	3347.58	3357.38	13226	0	17
2025.06.19	10:00:00	3357.40	3369.14	3350.66	3365.98	9107	0	17
2025.06.19	11:00:00	3365.94	3371.64	3362.27	3368.65	6560	0	17
2025.06.19	12:00:00	3368.66	3373.69	3363.66	3370.28	5477	0	17
2025.06.19	13:00:00	3370.33	3379.39	3369.02	3374.96	4982	0	17
2025.06.19	14:00:00	3374.99	3375.52	3370.39	3371.96	4667	0	17
2025.06.19	15:00:00	3372.20	3372.54	3363.72	3367.93	6220	0	17
2025.06.19	16:00:00	3368.11	3372.95	3361.47	3369.50	8242	0	17
2025.06.19	17:00:00	3369.51	3370.94	3361.57	3364.61	7039	0	17
